,time,first_name,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence,is_male,in_club
5626,101.93333333333334,Mark,0,1,0,37.0,52.19,21.54,3.0,165.0,True,False
5627,101.91666666666669,Dean,0,3,0,52.0,35.24,20.41,12.0,174.0,True,False
5628,101.91666666666669,Benjamin,3,4,0,38.0,32.67,22.25,5.0,166.0,True,False
5629,101.91666666666669,Ellie,3,3,0,39.0,33.41,19.94,6.0,169.0,False,False
5630,101.9,David,0,4,0,34.0,36.29,19.31,9.0,160.0,True,False
5631,101.9,Nobby,0,3,0,30.0,28.99,21.22,0.0,164.0,True,False
5632,101.9,Kat,1,6,0,35.0,52.65,19.17,6.0,163.0,False,False
5633,101.9,Beth,5,5,0,28.0,26.0,21.77,5.0,161.0,False,False
5634,101.9,A,3,4,0,24.0,36.97,21.53,10.0,159.0,True,False
5635,101.9,Lorna,0,5,0,20.0,31.87,21.92,6.0,167.0,False,True
5636,101.9,Becky,5,5,0,32.0,39.62,22.87,3.0,166.0,False,False
5637,101.9,Karli,6,6,0,37.0,22.44,21.82,6.0,162.0,True,False
5638,101.88333333333334,Stephen,5,5,0,32.0,30.82,21.28,7.0,167.0,True,False
5639,101.88333333333334,Alex,2,5,0,49.0,33.15,23.33,4.0,164.0,True,False
5640,101.88333333333334,Steven,1,2,0,31.0,39.9,19.9,6.0,168.0,True,False
5641,101.88333333333334,Tim,1,5,0,43.0,40.71,22.81,7.0,162.0,True,False
5642,101.86666666666666,Paul,1,4,0,47.0,26.04,23.24,6.0,167.0,True,False
5643,101.86666666666666,Peter,2,2,0,42.0,38.2,22.68,3.0,164.0,True,True
5644,101.86666666666666,Lydia,2,4,0,36.0,37.62,22.26,3.0,170.0,False,False
5645,101.86666666666666,Susie,0,3,0,18.0,36.06,20.41,5.0,159.0,False,False
5646,101.85,Michael,2,2,0,45.0,44.46,22.32,7.0,166.0,True,False
5647,101.85,Annette,2,4,0,32.0,54.54,20.92,5.0,175.0,False,False
5648,101.85,Hannah,1,3,0,42.0,23.32,23.17,7.0,163.0,False,False
5649,101.83333333333331,Csilla,0,5,0,23.0,36.71,22.49,5.0,161.0,False,False
5650,101.83333333333331,Joe,4,4,0,38.0,39.45,22.16,5.0,157.0,True,False
5651,101.83333333333331,Tony,3,4,0,36.0,40.14,21.06,10.0,168.0,True,False
5652,101.83333333333331,Matthew,2,3,0,36.0,43.28,21.55,2.0,169.0,True,False
5653,101.81666666666666,Fernando,3,4,0,35.0,35.26,22.84,3.0,163.0,True,False
5654,101.81666666666666,Aine,1,2,0,32.0,25.55,23.12,6.0,172.0,False,False
5655,101.81666666666666,Rhiannon,0,2,0,36.0,33.97,22.97,12.0,165.0,False,False
5656,101.81666666666666,Martin,0,6,0,39.0,23.81,20.84,8.0,170.0,True,False
5657,101.8,Douglas,4,7,0,27.0,32.56,20.13,5.0,162.0,True,False
5658,101.8,Susannah,2,4,0,34.0,30.22,19.13,3.0,160.0,False,False
5659,101.8,Gina,0,6,0,34.0,22.27,20.2,2.0,160.0,False,False
5660,101.8,Jack,2,2,0,23.0,26.77,21.68,0.0,166.0,True,False
5661,101.8,Hetty,3,4,0,46.0,31.84,20.67,7.0,172.0,False,False
5662,101.8,Maria,0,3,0,42.0,30.29,24.02,5.0,171.0,False,True
5663,101.8,Karen,0,5,0,32.0,39.34,22.26,7.0,173.0,False,True
5664,101.8,Helen,0,4,1,46.0,35.01,20.05,4.0,156.0,False,True
5665,101.8,Stacey,2,3,0,38.0,38.39,22.75,6.0,155.0,False,True
5666,101.78333333333332,Barry,2,3,0,48.0,38.64,17.45,5.0,168.0,True,True
5667,101.78333333333332,Lewis,0,2,0,36.0,51.95,22.42,6.0,166.0,True,False
5668,101.78333333333332,Cathy,0,6,0,36.0,20.01,22.39,5.0,163.0,False,False
5669,101.78333333333332,Nicky,2,4,0,40.0,20.94,22.49,5.0,177.0,True,False
5670,101.78333333333332,Tim,1,4,0,21.0,29.65,22.34,3.0,163.0,True,False
5671,101.78333333333332,Polly,0,1,0,26.0,38.0,23.34,8.0,161.0,False,False
5672,101.76666666666668,Sam,1,4,0,32.0,37.71,19.66,5.0,161.0,True,False
5673,101.76666666666668,Richard,0,3,0,36.0,43.28,20.87,10.0,160.0,True,False
5674,101.76666666666668,Adam,0,5,0,33.0,43.28,22.36,7.0,160.0,True,False
5675,101.75,Chris,2,2,0,44.0,40.95,22.27,10.0,166.0,True,False
5676,101.75,Geoff,3,5,0,20.0,23.29,21.99,7.0,165.0,True,False
5677,101.75,Anna,0,1,0,20.0,39.19,20.86,4.0,165.0,False,False
5678,101.75,Penny,5,5,1,36.0,27.26,19.94,9.0,171.0,False,True
5679,101.75,Bella,6,6,0,26.0,40.38,21.32,5.0,161.0,False,False
5680,101.73333333333332,Nichola,0,5,0,29.0,41.06,23.05,8.0,172.0,False,False
5681,101.73333333333332,Asa,0,5,0,47.0,21.63,20.85,10.0,155.0,True,False
5682,101.73333333333332,Martin,7,7,0,31.0,28.36,22.09,5.0,165.0,True,False
5683,101.73333333333332,Jack,0,5,0,39.0,39.92,20.47,0.0,161.0,True,False
5684,101.73333333333332,Laurent,0,6,0,32.0,36.34,22.49,3.0,163.0,True,False
5685,101.73333333333332,David,1,7,1,35.0,35.64,21.43,5.0,161.0,True,True
5686,101.73333333333332,Nick,4,4,0,40.0,39.46,21.06,5.0,168.0,True,False
5687,101.73333333333332,George,0,2,0,41.0,38.26,22.54,8.0,174.0,True,False
5688,101.71666666666668,Laura,2,4,0,44.0,33.0,21.17,3.0,176.0,False,False
5689,101.71666666666668,Laura,1,4,0,35.0,43.28,20.11,0.0,164.0,False,False
5690,101.71666666666668,Jennifer,0,6,0,45.0,38.53,22.17,4.0,157.0,False,False
5691,101.7,Rachel,0,2,0,44.0,34.6,22.18,2.0,158.0,False,False
5692,101.7,Sam,1,3,0,32.0,35.44,17.83,8.0,166.0,True,False
5693,101.7,Edgar,3,5,0,29.0,17.06,23.28,6.0,166.0,True,False
5694,101.7,Kelly,3,3,0,41.0,37.4,22.8,4.0,173.0,False,False
5695,101.68333333333334,Lucy,2,2,0,23.0,23.09,22.15,6.0,168.0,False,False
5696,101.68333333333334,Steve,2,3,0,38.0,32.23,18.65,4.0,165.0,True,False
5697,101.68333333333334,Stefan,4,4,0,42.0,52.09,22.64,6.0,162.0,True,False
5698,101.68333333333334,Autumn,1,1,0,18.0,25.38,21.77,0.0,160.0,False,False
5699,101.68333333333334,Sean,0,2,0,45.0,46.49,23.02,8.0,156.0,True,True
5700,101.68333333333334,Stephen,4,4,0,50.0,25.04,21.52,8.0,166.0,True,False
5701,101.66666666666669,Charles,0,4,0,27.0,20.29,19.39,4.0,166.0,True,False
5702,101.66666666666669,Lewis,3,6,0,36.0,29.59,19.9,2.0,157.0,True,False
5703,101.66666666666669,Elaine,1,6,0,39.0,38.86,23.38,1.0,172.0,False,False
5704,101.66666666666669,Ian,1,6,0,42.0,35.46,18.72,6.0,159.0,True,False
5705,101.66666666666669,Leonie,1,4,0,26.0,27.33,22.49,4.0,169.0,False,True
5706,101.65,Martyn,3,5,0,37.0,37.55,19.64,7.0,164.0,True,False
5707,101.65,Leah,1,4,0,47.0,27.66,22.49,3.0,161.0,False,False
5708,101.63333333333334,Nicole,3,4,0,45.0,38.42,22.84,10.0,165.0,False,False
5709,101.63333333333334,Rachel,2,3,1,26.0,23.15,21.74,7.0,159.0,False,True
5710,101.63333333333334,Natalie,3,4,0,42.0,26.53,21.82,11.0,161.0,False,False
5711,101.63333333333334,Maverick,0,5,0,44.0,33.15,21.01,8.0,168.0,True,False
5712,101.61666666666666,Liana,3,6,0,28.0,32.4,18.89,5.0,163.0,False,False
5713,101.61666666666666,Meghann,1,4,0,28.0,37.89,21.68,3.0,160.0,False,False
5714,101.61666666666666,Laura,4,4,0,39.0,39.46,22.42,4.0,160.0,False,False
5715,101.6,Zuzanna,1,2,0,51.0,41.54,22.48,2.0,160.0,False,False
5716,101.6,Lorraine,6,6,0,26.0,50.6,21.31,0.0,167.0,False,False
5717,101.58333333333331,Kirsty,2,5,0,39.0,33.29,20.28,8.0,159.0,False,False
5718,101.58333333333331,Dee,2,5,0,30.0,37.02,22.89,2.0,169.0,False,False
5719,101.58333333333331,Andy,4,4,0,39.0,44.76,22.2,5.0,165.0,True,False
5720,101.56666666666666,Jo,3,4,1,25.0,37.79,25.22,8.0,164.0,True,True
5721,101.56666666666666,Barry,3,3,0,37.0,43.28,21.38,10.0,163.0,True,False
5722,101.56666666666666,Steve,5,5,0,19.0,20.21,19.27,5.0,168.0,True,False
5723,101.56666666666666,Sangeeta,6,6,0,44.0,27.3,22.49,5.0,173.0,False,False
5724,101.55,Cindy,1,5,0,34.0,45.52,21.19,9.0,168.0,False,False
5725,101.55,Kerry,2,4,0,45.0,39.87,20.74,8.0,168.0,False,True
5726,101.55,Kay,3,3,0,45.0,33.11,21.97,6.0,165.0,True,False
5727,101.55,Mark,1,2,0,44.0,46.76,21.57,7.0,161.0,True,False
5728,101.55,Charlotte,2,3,0,40.0,17.86,23.19,5.0,165.0,False,False
5729,101.53333333333332,Scott,3,6,0,53.0,53.12,22.29,4.0,157.0,True,False
5730,101.53333333333332,Martine,0,5,1,38.0,20.34,21.63,3.0,168.0,False,True
5731,101.53333333333332,Sophia,6,6,0,29.0,14.12,21.95,2.0,168.0,False,True
5732,101.53333333333332,Danielle,0,1,0,29.0,38.82,21.99,4.0,162.0,False,False
5733,101.53333333333332,Harriet,1,5,0,32.0,17.25,21.29,6.0,163.0,False,False
5734,101.53333333333332,Simon,0,6,0,37.0,31.84,21.26,4.0,159.0,True,False
5735,101.51666666666668,Paul,0,4,0,44.0,35.49,22.46,10.0,163.0,True,False
5736,101.51666666666668,Ian,1,4,0,25.0,25.34,21.32,1.0,175.0,True,True
5737,101.51666666666668,Léa,0,5,0,18.0,43.28,22.91,3.0,161.0,False,False
5738,101.51666666666668,Dominic,2,3,0,53.0,27.18,21.98,6.0,170.0,True,False
5739,101.51666666666668,Emily,2,5,0,21.0,31.15,21.85,7.0,163.0,False,False
5740,101.51666666666668,Grace,3,5,0,29.0,30.66,21.67,8.0,160.0,False,False
5741,101.5,Lennon,0,3,0,30.0,48.05,23.31,8.0,165.0,True,False
5742,101.5,Dan,2,6,0,42.0,31.41,22.77,4.0,166.0,True,False
5743,101.5,Alex,7,7,0,42.0,43.28,20.82,4.0,165.0,True,False
5744,101.5,Francesca,0,4,0,30.0,38.36,24.42,5.0,164.0,False,False
5745,101.5,Nicola,7,7,0,19.0,40.61,19.93,3.0,171.0,False,False
5746,101.5,Darren,3,5,0,52.0,23.88,21.65,4.0,161.0,True,False
5747,101.5,Amy,4,4,0,51.0,41.65,23.98,7.0,159.0,False,False
5748,101.5,Katie,4,5,0,43.0,36.23,22.69,8.0,156.0,False,False
5749,101.5,Elizabeth,1,2,0,28.0,28.54,22.44,6.0,158.0,False,False
5750,101.5,Léa,2,5,0,45.0,31.09,21.63,6.0,160.0,False,False
5751,101.5,Jo,1,2,0,28.0,32.35,22.99,0.0,158.0,True,True
5752,101.5,Em,4,5,0,34.0,31.17,20.72,7.0,163.0,True,False
5753,101.48333333333332,Ella,1,6,0,45.0,37.85,20.92,2.0,161.0,False,False
5754,101.48333333333332,Marina,3,5,0,39.0,46.37,19.62,9.0,173.0,False,False
5755,101.48333333333332,Lynsey,2,5,0,37.0,33.92,21.25,0.0,163.0,False,False
5756,101.48333333333332,Sarah,0,1,0,56.0,30.54,20.43,1.0,174.0,False,False
5757,101.48333333333332,Mark,0,5,0,53.0,30.42,20.89,10.0,163.0,True,False
5758,101.48333333333332,Debbie,0,4,0,36.0,45.56,21.94,5.0,165.0,False,False
5759,101.46666666666668,Michelle,3,3,0,18.0,32.15,23.28,0.0,164.0,False,False
5760,101.46666666666668,Matthew,1,2,0,49.0,43.18,22.21,5.0,169.0,True,False
5761,101.46666666666668,Abigail,3,5,0,34.0,29.38,20.97,8.0,162.0,False,True
5762,101.46666666666668,Trevor,0,3,0,38.0,36.65,20.44,11.0,159.0,True,False
5763,101.46666666666668,Alex,0,2,0,31.0,41.34,21.31,6.0,158.0,True,False
5764,101.46666666666668,Dorota,2,2,0,38.0,35.67,21.58,5.0,174.0,False,False
5765,101.46666666666668,Emma,3,6,0,34.0,26.77,20.19,2.0,172.0,False,False
5766,101.45,George,2,4,0,53.0,18.81,23.72,6.0,169.0,True,False
5767,101.45,Paul,0,3,0,32.0,37.25,21.07,7.0,161.0,True,False
5768,101.45,Iza,0,2,0,40.0,28.86,21.16,10.0,168.0,True,True
5769,101.45,Matthew,2,3,0,44.0,29.48,22.34,0.0,160.0,True,False
5770,101.43333333333334,Caroline,3,3,0,46.0,36.0,21.93,5.0,165.0,False,False
5771,101.43333333333334,Chantelle,1,4,0,39.0,24.89,24.16,5.0,165.0,False,False
5772,101.43333333333334,Emily,2,3,0,45.0,39.16,23.22,8.0,161.0,False,False
5773,101.43333333333334,Paul,4,4,1,39.0,50.28,21.0,10.0,158.0,True,True
5774,101.43333333333334,Lottie,4,4,0,23.0,37.31,21.96,8.0,163.0,False,True
5775,101.41666666666669,Amy,0,3,0,28.0,31.43,21.39,5.0,167.0,False,False
5776,101.41666666666669,Kate,6,6,0,25.0,32.7,22.48,5.0,162.0,False,True
5777,101.41666666666669,Nick,3,3,0,38.0,23.5,23.16,7.0,161.0,True,False
5778,101.4,David,0,4,0,31.0,43.28,20.23,2.0,156.0,True,False
5779,101.4,Brogan,1,4,0,40.0,20.32,22.14,5.0,165.0,True,False
5780,101.4,Kevin,5,5,0,39.0,47.04,21.99,3.0,168.0,True,False
5781,101.4,Maxine,0,6,0,38.0,45.0,21.33,9.0,155.0,False,False
5782,101.38333333333334,Carly,1,3,0,27.0,46.22,25.18,9.0,155.0,False,False
5783,101.38333333333334,Jack,2,6,0,24.0,29.16,22.81,9.0,166.0,True,False
5784,101.35,Nikki,4,5,0,41.0,44.18,24.17,5.0,159.0,False,False
5785,101.35,Mark,1,5,0,51.0,41.76,21.25,9.0,160.0,True,False
5786,101.33333333333331,Sarah,0,5,0,40.0,47.83,20.13,9.0,156.0,False,False
5787,101.33333333333331,Charlotte,0,3,0,52.0,20.65,19.56,7.0,165.0,False,False
5788,101.33333333333331,Elanor,2,5,0,35.0,38.78,20.12,4.0,164.0,True,False
5789,101.33333333333331,Gary,0,5,0,33.0,48.47,22.87,2.0,162.0,True,False
5790,101.33333333333331,Dudley,1,6,0,38.0,29.66,25.01,6.0,166.0,True,False
5791,101.33333333333331,Amanda,5,5,1,45.0,52.76,21.58,6.0,168.0,False,True
5792,101.31666666666666,Peter,0,6,0,38.0,32.8,22.64,6.0,161.0,True,False
5793,101.31666666666666,Paul,0,3,0,46.0,29.42,23.42,5.0,151.0,True,False
5794,101.31666666666666,Lara,4,6,0,28.0,45.84,20.28,12.0,163.0,False,False
5795,101.31666666666666,Alan,0,3,0,40.0,41.5,20.82,10.0,151.0,True,False
5796,101.3,Carwyn,5,6,0,41.0,48.54,21.43,5.0,167.0,True,False
5797,101.3,Emma,1,1,0,28.0,39.73,22.49,2.0,176.0,False,False
5798,101.3,Alex,0,5,0,46.0,35.3,23.53,12.0,166.0,True,False
5799,101.3,Shaina,0,6,0,18.0,33.93,22.62,8.0,167.0,False,False
5800,101.3,Wendy,5,5,1,23.0,31.87,22.03,8.0,164.0,False,True
5801,101.3,Victoria,9,9,0,39.0,29.04,22.71,5.0,171.0,False,False
5802,101.28333333333332,Barry,3,3,0,51.0,49.65,22.64,9.0,162.0,True,False
5803,101.28333333333332,Maria,1,1,0,31.0,43.52,22.87,1.0,161.0,False,True
5804,101.28333333333332,Joanne,0,4,0,23.0,33.32,21.56,6.0,155.0,False,False
5805,101.28333333333332,Daniel,2,7,0,50.0,29.68,24.15,6.0,163.0,True,False
5806,101.28333333333332,Clare,4,7,0,24.0,33.7,24.58,5.0,170.0,False,False
5807,101.28333333333332,Ben,1,7,0,33.0,33.14,20.17,8.0,166.0,True,False
5808,101.26666666666668,Calum,3,3,0,33.0,25.05,24.64,4.0,176.0,True,False
5809,101.26666666666668,Chloe,2,4,1,31.0,40.72,20.9,9.0,161.0,False,True
5810,101.26666666666668,Georgia,5,5,0,36.0,36.7,22.37,4.0,168.0,False,False
5811,101.25,Daniel,2,4,0,41.0,14.0,21.1,6.0,165.0,True,False
5812,101.25,Stephen,5,5,0,47.0,44.88,22.0,9.0,162.0,True,False
5813,101.23333333333332,James,3,3,0,30.0,43.28,22.41,7.0,166.0,True,False
5814,101.23333333333332,Sharon,1,6,0,29.0,36.01,23.71,1.0,160.0,False,False
5815,101.23333333333332,Adrianne,1,8,1,33.0,38.54,20.23,9.0,154.0,False,False
5816,101.23333333333332,Jimi,0,5,0,33.0,50.64,22.35,3.0,166.0,True,False
5817,101.23333333333332,Misti,4,4,0,43.0,45.98,22.55,11.0,174.0,False,False
5818,101.23333333333332,Toffee,4,5,0,24.0,39.31,18.92,7.0,165.0,True,False
5819,101.23333333333332,Mark,1,1,0,47.0,32.7,20.91,3.0,167.0,True,False
5820,101.21666666666668,Becky,2,4,0,36.0,44.81,23.36,11.0,166.0,False,False
5821,101.21666666666668,Rebecca,2,3,0,45.0,37.49,20.95,5.0,175.0,False,True
5822,101.21666666666668,Heidi,3,4,0,37.0,34.55,21.62,12.0,159.0,False,False
5823,101.21666666666668,Rachel,0,2,0,37.0,37.58,20.87,8.0,162.0,False,True
5824,101.21666666666668,Lauren,1,4,0,32.0,29.57,22.5,3.0,163.0,False,False
5825,101.2,Kim,0,1,0,34.0,43.28,21.34,6.0,164.0,False,False
5826,101.2,David,0,3,1,34.0,50.44,20.32,6.0,166.0,True,True
5827,101.2,Gill,0,4,0,43.0,32.05,19.38,8.0,159.0,False,False
5828,101.18333333333334,Gary,3,3,0,32.0,24.44,22.31,3.0,164.0,True,False
5829,101.18333333333334,Victoria,0,0,0,18.0,25.22,21.91,0.0,170.0,False,False
5830,101.18333333333334,Daniel,3,3,0,50.0,41.62,21.42,6.0,169.0,True,False
5831,101.18333333333334,Courtney,1,6,0,39.0,26.81,22.56,4.0,164.0,False,False
5832,101.18333333333334,Norman,6,6,0,31.0,42.73,21.57,6.0,169.0,True,False
5833,101.16666666666669,Rhys,0,4,0,43.0,20.14,25.91,5.0,165.0,True,False
5834,101.16666666666669,Mark,8,8,1,32.0,31.28,22.13,8.0,169.0,True,True
5835,101.16666666666669,Richard,0,5,0,36.0,50.32,21.14,5.0,167.0,True,True
5836,101.16666666666669,Sarah,1,3,0,29.0,35.55,23.61,8.0,176.0,False,False
5837,101.15,Dan,5,5,0,30.0,35.66,20.42,8.0,161.0,True,False
5838,101.15,Megan,0,3,0,38.0,43.23,22.29,5.0,159.0,False,False
5839,101.15,Claire,3,4,0,43.0,51.91,22.45,6.0,160.0,False,True
5840,101.15,Niki,0,3,0,32.0,13.7,19.87,6.0,167.0,False,False
5841,101.15,Sian,2,5,0,35.0,25.29,22.49,7.0,161.0,False,False
5842,101.15,Christopher,0,5,0,25.0,28.39,22.85,9.0,167.0,True,False
5843,101.13333333333334,Lewis,0,3,0,26.0,30.92,20.67,8.0,169.0,True,False
5844,101.11666666666666,Adam,1,2,0,23.0,33.15,20.14,5.0,164.0,True,False
5845,101.11666666666666,Stewart,3,3,0,34.0,46.23,20.6,3.0,163.0,True,False
5846,101.11666666666666,Graham,2,4,0,47.0,46.85,23.81,4.0,164.0,True,False
5847,101.1,Heather,0,3,0,37.0,25.37,24.36,9.0,162.0,False,False
5848,101.1,Kieran,4,4,0,51.0,29.2,22.76,9.0,164.0,True,False
5849,101.1,Ben,4,6,0,49.0,30.11,21.7,5.0,160.0,True,False
5850,101.1,Amy,5,5,0,28.0,28.97,21.3,6.0,166.0,False,False
5851,101.1,Jane,3,3,0,32.0,24.27,20.04,6.0,167.0,False,False
5852,101.1,Sandra,3,3,0,44.0,44.59,22.17,6.0,165.0,False,True
5853,101.1,Thomas,0,6,0,29.0,32.76,23.77,5.0,168.0,True,False
5854,101.1,Will,0,2,0,48.0,34.52,19.93,5.0,160.0,True,False
5855,101.08333333333331,Rebecca,3,4,0,23.0,43.28,22.15,4.0,164.0,False,False
5856,101.08333333333331,Gemma,2,4,0,18.0,51.18,22.03,5.0,164.0,False,False
5857,101.08333333333331,Julie,0,2,0,43.0,40.01,21.32,6.0,161.0,False,False
5858,101.08333333333331,Emma,2,3,0,33.0,44.96,21.49,6.0,158.0,False,True
5859,101.08333333333331,Izzy,5,6,0,35.0,40.36,22.92,6.0,165.0,True,False
5860,101.06666666666666,Sarah,0,3,0,36.0,46.75,23.28,9.0,158.0,False,True
5861,101.06666666666666,Lesley,3,5,0,36.0,28.72,20.79,4.0,169.0,True,False
5862,101.06666666666666,Matilda,1,4,0,30.0,26.17,20.04,5.0,158.0,False,False
5863,101.06666666666666,Paige,2,4,0,34.0,33.49,22.1,6.0,156.0,True,False
5864,101.06666666666666,Marie,0,2,0,34.0,40.67,22.72,8.0,164.0,False,False
5865,101.06666666666666,Amanda,2,2,0,33.0,28.99,20.91,8.0,170.0,False,False
5866,101.05,Jane,6,6,0,44.0,34.43,22.09,6.0,169.0,False,False
5867,101.05,Rebecca,1,3,0,26.0,30.65,21.86,0.0,164.0,False,False
5868,101.03333333333332,Christian,0,3,0,18.0,22.83,20.64,8.0,164.0,True,False
5869,101.03333333333332,Ilir,1,2,0,34.0,38.71,25.37,6.0,165.0,True,False
5870,101.01666666666668,Jorja,1,1,0,18.0,30.99,22.48,5.0,162.0,True,False
5871,101.01666666666668,Christopher,5,5,0,40.0,39.38,19.81,6.0,160.0,True,False
5872,101.01666666666668,Caroline,4,4,0,52.0,38.24,22.51,9.0,163.0,False,False
5873,101.01666666666668,Kirstie,0,1,0,18.0,46.77,20.3,5.0,168.0,False,False
5874,101.01666666666668,Jen,1,3,0,39.0,35.18,21.1,0.0,166.0,False,False
5875,101.01666666666668,Chris,3,4,0,30.0,25.49,22.49,7.0,180.0,True,False
5876,101.0,Ben,2,4,0,22.0,30.96,22.49,1.0,163.0,True,False
5877,101.0,Lucy,1,4,0,35.0,38.65,23.92,2.0,165.0,False,True
5878,101.0,Sean,3,3,0,36.0,43.28,24.74,7.0,158.0,True,False
5879,100.98333333333332,Sanna,0,0,0,27.0,47.35,22.68,2.0,168.0,False,False
5880,100.98333333333332,Barbara,4,4,0,24.0,25.92,22.91,8.0,166.0,False,False
5881,100.98333333333332,Krisztina,0,4,0,37.0,49.66,22.18,6.0,164.0,False,False
5882,100.98333333333332,Chloe,2,5,0,46.0,45.58,22.04,0.0,164.0,False,False
5883,100.98333333333332,Tom,0,2,0,30.0,39.41,23.52,3.0,157.0,True,False
5884,100.98333333333332,Marlene,0,3,0,45.0,39.57,23.36,5.0,169.0,False,False
5885,100.98333333333332,Anthony,6,6,0,25.0,42.08,24.31,4.0,170.0,True,False
5886,100.98333333333332,Angela,3,3,0,22.0,29.11,20.08,0.0,167.0,False,False
5887,100.98333333333332,Kate,0,3,0,36.0,36.65,21.58,7.0,162.0,False,False
5888,100.96666666666668,David,5,5,0,44.0,47.61,19.59,3.0,172.0,True,False
5889,100.96666666666668,Kelly,3,3,0,36.0,41.32,19.13,14.0,157.0,False,False
5890,100.96666666666668,Jane,3,4,1,51.0,32.38,20.78,8.0,174.0,False,True
5891,100.96666666666668,Peter,1,2,0,38.0,33.97,22.29,7.0,174.0,True,False
5892,100.96666666666668,Robert,3,3,0,26.0,36.6,19.13,5.0,168.0,True,False
5893,100.96666666666668,Michele,4,4,0,45.0,32.12,21.69,3.0,159.0,False,False
5894,100.96666666666668,Ian,1,1,0,28.0,36.39,23.46,7.0,166.0,True,True
5895,100.96666666666668,Sophie,2,2,0,35.0,27.82,22.29,4.0,165.0,False,False
5896,100.96666666666668,Clive,0,2,0,24.0,37.61,22.58,3.0,161.0,True,False
5897,100.96666666666668,Rosalind,1,5,0,32.0,32.01,21.8,5.0,166.0,False,False
5898,100.95,Steve,0,4,0,26.0,37.37,22.15,4.0,168.0,True,False
5899,100.95,Lydia,0,4,0,26.0,27.79,19.82,3.0,164.0,False,False
5900,100.93333333333334,Andy,5,5,1,28.0,39.49,22.74,3.0,173.0,True,True
5901,100.93333333333334,Kevin,1,6,0,49.0,43.02,19.01,6.0,154.0,True,False
5902,100.93333333333334,Andrew,5,5,0,50.0,35.68,22.75,4.0,169.0,True,False
5903,100.93333333333334,Ben,2,2,0,29.0,43.28,22.06,4.0,158.0,True,False
5904,100.93333333333334,Caroline,0,5,0,34.0,31.85,18.94,6.0,170.0,False,False
5905,100.91666666666669,Sharon,1,4,0,42.0,42.13,22.36,2.0,160.0,False,False
5906,100.91666666666669,Julie,6,6,0,39.0,36.65,19.68,9.0,175.0,False,False
5907,100.9,Louise,3,5,0,30.0,36.14,21.23,5.0,157.0,False,False
5908,100.9,Diana,7,7,0,38.0,40.05,22.49,3.0,159.0,False,False
5909,100.9,Robert,0,6,1,35.0,53.19,22.27,13.0,159.0,True,True
5910,100.9,Matthew,1,5,0,32.0,38.11,22.91,6.0,161.0,True,False
5911,100.9,Emma,6,6,0,30.0,31.4,22.49,5.0,158.0,False,False
5912,100.9,Paula,4,4,1,34.0,40.63,22.61,7.0,164.0,False,True
5913,100.88333333333334,Jack,1,3,0,32.0,43.94,21.58,5.0,157.0,True,False
5914,100.88333333333334,Patricia,4,4,0,30.0,31.13,19.65,7.0,170.0,False,True
5915,100.88333333333334,Kevin,0,3,1,36.0,46.51,24.57,8.0,163.0,True,True
5916,100.88333333333334,Rosalyn,0,4,0,55.0,34.37,24.18,7.0,161.0,False,False
5917,100.86666666666666,Becky,4,4,0,21.0,43.28,22.0,10.0,159.0,False,False
5918,100.86666666666666,Sue,2,2,0,38.0,38.49,22.13,4.0,165.0,False,True
5919,100.86666666666666,Nick,0,4,0,42.0,29.07,22.28,5.0,166.0,True,False
5920,100.86666666666666,Hayley,7,7,1,26.0,27.76,23.36,8.0,157.0,False,True
5921,100.85,Abi,2,2,0,42.0,21.97,21.54,2.0,152.0,True,False
5922,100.85,James,1,2,0,33.0,42.15,19.91,8.0,157.0,True,False
5923,100.85,Paul,1,4,0,47.0,37.4,21.08,6.0,163.0,True,False
5924,100.85,Pam,7,7,1,31.0,23.39,23.8,0.0,156.0,False,True
5925,100.85,Jessica,2,2,0,31.0,40.37,22.91,2.0,157.0,False,False
5926,100.85,Chun,3,6,0,44.0,33.79,24.43,8.0,163.0,True,False
5927,100.85,Lucinda,3,6,0,33.0,35.62,23.42,6.0,166.0,False,False
5928,100.85,Paul,2,6,0,58.0,32.41,22.08,7.0,169.0,True,False
5929,100.83333333333331,James,3,4,0,41.0,34.82,22.07,7.0,164.0,True,False
5930,100.83333333333331,James,0,4,0,26.0,29.17,19.82,0.0,159.0,True,False
5931,100.83333333333331,Kane,0,4,0,25.0,23.1,21.46,6.0,166.0,True,False
5932,100.83333333333331,Vikki,0,4,0,25.0,36.14,22.52,5.0,168.0,False,False
5933,100.83333333333331,Lisa,1,3,0,36.0,48.11,21.8,5.0,165.0,False,True
5934,100.83333333333331,Sue,4,5,1,26.0,35.15,21.68,4.0,163.0,False,True
5935,100.83333333333331,Jenny,1,2,0,27.0,37.77,21.79,4.0,162.0,False,True
5936,100.81666666666666,Sarah,4,5,0,36.0,43.69,21.41,4.0,160.0,False,False
5937,100.81666666666666,Les,2,5,0,24.0,34.87,21.25,8.0,165.0,True,True
5938,100.81666666666666,Lucile,2,5,0,45.0,21.58,22.94,6.0,160.0,False,False
5939,100.81666666666666,Sarah,2,4,0,22.0,35.29,21.73,7.0,169.0,False,False
5940,100.81666666666666,Paul,0,7,0,42.0,38.08,23.42,6.0,168.0,True,False
5941,100.81666666666666,Alison,4,6,0,30.0,43.37,24.24,4.0,165.0,False,False
